date;time;height;x;y;temp
31.01.2015;14:02:40.56;20,5;-36,52;-52,30;-6,5
31.01.2015;14:02:48.96;20,5;-37,95;-50,91;-6,5
31.01.2015;14:13:29.14;20,5;-43,63;-44,17;-6,5
31.01.2015;14:13:37.56;20,5;-45,62;-41,72;-6,5
31.01.2015;14:24:21.59;20,5;-31,13;-51,99;-6,5
31.01.2015;14:24:30.06;20,5;-27,00;-56,44;-6,0
31.01.2015;14:35:46.09;20,5;-21,18;-67,94;-6,0
31.01.2015;14:56:32.89;20,5;-10,38;-52,60;-5,5
31.01.2015;14:56:45.06;20,5;-22,88;-49,69;-5,5
31.01.2015;15:06:58.07;20,5;-12,23;-50,00;-5,5
31.01.2015;15:07:06.46;20,5;-27,14;-49,23;-5,0
31.01.2015;15:17:15.67;20,5;-31,27;-40,49;-5,0
31.01.2015;15:17:24.06;20,5;-24,59;-42,48;-5,0
31.01.2015;15:27:33.39;20,5;-22,03;-46,32;-5,0
31.01.2015;15:27:45.56;20,5;-22,03;-46,93;-5,0
31.01.2015;15:37:11.46;20,5;-25,73;-52,14;-5,0
31.01.2015;15:37:19.96;20,5;-25,58;-49,08;-5,0
31.01.2015;15:47:29.14;20,5;-22,03;-56,13;-5,0
31.01.2015;15:47:41.39;20,5;-14,92;-58,13;-5,0
31.01.2015;15:57:50.54;20,5;-12,94;-66,25;-5,0
31.01.2015;15:58:02.71;20,5;-21,74;-67,17;-5,0
31.01.2015;16:08:15.89;20,5;-23,02;-62,73;-5,0
31.01.2015;16:08:24.23;20,5;-21,74;-63,95;-5,0
31.01.2015;16:18:33.48;20,5;-6,83;-68,55;-5,0
31.01.2015;16:18:41.96;20,5;-4,55;-72,23;-5,0
31.01.2015;16:28:51.18;20,5;-1,99;-80,67;-5,0
31.01.2015;16:29:03.46;20,5;-6,40;-82,20;-5,0
31.01.2015;16:49:38.96;20,5;-4,27;-66,25;-5,0
31.01.2015;16:49:51.15;20,5;-5,69;-65,64;-5,0
31.01.2015;17:00:04.39;20,5;-18,20;-44,02;-5,0
31.01.2015;17:00:16.56;20,5;-16,34;-48,46;-5,5
31.01.2015;17:10:29.54;20,5;-28,56;-36,50;-5,5
31.01.2015;17:10:41.71;20,5;-21,46;-29,91;-5,5
31.01.2015;17:20:51.00;20,5;-28,14;-25,00;-5,5
31.01.2015;17:22:11.14;20,5;-30,55;-25,16;-5,5
31.01.2015;17:32:44.75;20,5;-35,53;-15,49;-5,5
31.01.2015;17:53:19.39;20,5;-26,15;-16,88;-6,5
31.01.2015;17:53:31.56;20,5;-33,82;-17,02;-6,5
31.01.2015;18:03:40.89;20,5;-42,91;-21,94;-6,5
31.01.2015;18:03:49.21;20,5;-33,96;-23,47;-6,5
31.01.2015;18:13:58.46;20,5;-35,38;-20,70;-6,5
31.01.2015;18:34:45.17;20,5;-33,11;-16,56;-7,0
31.01.2015;18:34:57.46;20,5;-35,38;-13,20;-7,0
31.01.2015;18:45:06.64;20,5;-32,40;-22,70;-7,0
31.01.2015;18:45:18.89;20,5;-26,44;-22,39;-7,0
31.01.2015;18:55:31.98;20,5;-36,95;-17,80;-7,0
31.01.2015;18:55:40.46;20,5;-18,76;-25,16;-7,0
31.01.2015;19:05:49.89;20,5;-31,84;-28,22;-7,0
31.01.2015;19:05:58.23;20,5;-37,66;-28,98;-7,5
31.01.2015;19:07:28.96;20,5;-68,49;-10,74;-7,5
31.01.2015;19:17:42.01;20,5;-51,59;-7,67;-7,5
31.01.2015;19:28:15.68;20,5;-63,38;-36,04;-7,5
31.01.2015;19:38:25.01;20,5;-15,77;-12,88;-8,0
31.01.2015;19:38:37.20;20,5;-0,29;-32,67;-8,0
31.01.2015;19:48:50.35;20,5;-44,20;-2,61;-8,0
31.01.2015;19:49:02.60;20,5;-21,03;-22,24;-8,0
01.02.2015;15:38:25.53;20,5;-41,49;-36,35;-2,0
01.02.2015;15:38:37.81;20,5;-43,20;-27,76;-2,0
01.02.2015;15:48:50.96;20,5;-33,26;-31,90;-2,0
01.02.2015;16:10:07.68;20,5;-27,85;-30,98;-1,5
01.02.2015;16:10:16.18;20,5;-31,27;-24,39;-2,0
01.02.2015;16:31:02.76;20,5;-36,09;-23,31;-2,0
01.02.2015;16:41:11.93;20,5;-34,96;-22,24;-2,0
01.02.2015;16:41:24.10;20,5;-36,95;-22,39;-2,0
01.02.2015;16:51:37.26;20,5;-36,24;-23,16;-2,0
01.02.2015;16:51:49.42;20,5;-40,22;-21,78;-2,0
01.02.2015;17:02:02.40;20,5;-35,81;-20,25;-2,0
01.02.2015;17:02:10.84;20,5;-42,20;-20,86;-2,0
01.02.2015;17:22:48.14;20,5;-41,64;-17,34;-2,0
01.02.2015;17:33:09.89;20,5;-44,63;-19,17;-2,5
01.02.2015;17:43:31.39;20,5;-43,06;-12,58;-2,5
01.02.2015;17:43:39.75;20,5;-42,06;-14,11;-3,0
01.02.2015;17:53:52.89;20,5;-38,94;-8,13;-2,5
01.02.2015;17:54:01.39;20,5;-10,95;-20,86;-3,0
01.02.2015;17:55:49.89;20,5;-27,43;-36,96;-3,0
01.02.2015;17:56:02.06;20,5;21,14;-29,30;-3,0
01.02.2015;18:06:11.39;20,5;-66,65;3,96;-3,0
01.02.2015;18:06:19.89;20,5;-42,63;-23,93;-3,0
01.02.2015;18:16:29.09;20,5;-60,40;12,03;-3,0
01.02.2015;18:16:41.39;20,5;-44,20;-10,43;-3,5
01.02.2015;18:26:50.89;20,5;-51,73;4,41;-3,5
01.02.2015;18:27:03.06;20,5;0,99;-41,26;-3,5
01.02.2015;18:37:16.07;20,5;-41,78;-15,65;-3,5
01.02.2015;18:37:28.26;20,5;59,18;-66,71;-3,5
01.02.2015;18:47:41.43;20,5;-6,26;7,31;-3,5
01.02.2015;18:47:53.67;20,5;-125,34;-15,19;-3,5
01.02.2015;18:58:03.01;20,5;-34,11;-14,42;-3,5
01.02.2015;18:58:15.20;20,5;-54,85;-20,86;-4,0
01.02.2015;19:08:28.35;20,5;-41,92;-15,19;-4,0
01.02.2015;19:18:49.96;20,5;-36,52;-21,63;-4,0
01.02.2015;19:18:58.39;20,5;-29,13;-19,94;-4,0
01.02.2015;19:29:20.00;20,5;-38,37;-27,76;-4,0
01.02.2015;19:39:29.21;20,5;-34,53;-17,02;-4,0
01.02.2015;19:41:32.60;20,5;-35,67;-21,32;-4,5
01.02.2015;19:41:44.79;20,5;-18,76;-33,90;-4,5
01.02.2015;19:51:54.28;20,5;-20,47;-15,49;-4,5
01.02.2015;20:02:15.89;20,5;-44,77;-6,75;-4,5
01.02.2015;20:02:24.39;20,5;-60,96;-16,26;-4,5
01.02.2015;20:12:45.89;20,5;-16,06;-9,97;-4,5
01.02.2015;20:22:55.10;20,5;-10,95;-28,22;-4,5
01.02.2015;20:23:07.40;20,5;-27,71;-22,24;-5,0
01.02.2015;20:33:29.15;20,5;-37,23;-15,65;-5,0
01.02.2015;20:43:42.46;20,5;-24,45;-25,46;-5,0
01.02.2015;20:54:04.07;20,5;-44,20;-15,34;-4,5
01.02.2015;20:54:16.26;20,5;-33,96;-25,00;-4,5
01.02.2015;21:04:29.45;20,5;-44,63;-15,34;-4,5
01.02.2015;21:04:41.70;20,5;-40,50;-22,24;-4,5
01.02.2015;21:14:51.03;20,5;-39,08;-23,62;-4,5
01.02.2015;21:14:59.57;20,5;-33,68;-20,55;-4,5
01.02.2015;21:25:12.65;20,5;-36,80;-24,23;-4,5
01.02.2015;21:25:24.93;20,5;-36,09;-24,39;-4,5
01.02.2015;21:37:45.07;20,5;-30,13;-11,05;-4,5
01.02.2015;21:37:57.40;20,5;-40,50;-10,74;-4,5
01.02.2015;21:48:07.17;20,5;-32,40;-19,79;-4,5
01.02.2015;21:48:15.59;20,5;-37,38;-20,70;-5,0
01.02.2015;21:58:25.21;20,5;-35,38;-19,33;-5,0
01.02.2015;21:58:37.48;20,5;-46,75;-26,99;-5,0
01.02.2015;22:08:51.03;20,5;-35,67;-19,17;-5,0
01.02.2015;22:19:12.89;20,5;-33,26;-18,25;-5,0
01.02.2015;22:19:25.07;20,5;-33,54;-18,41;-5,0
01.02.2015;22:29:46.95;20,5;-30,70;-20,55;-5,0
01.02.2015;22:40:08.81;20,5;-35,10;-19,63;-5,0
01.02.2015;22:50:22.17;20,5;-44,20;-18,25;-5,0
01.02.2015;22:50:30.53;20,5;-16,91;-30,52;-5,0
01.02.2015;23:00:52.46;20,5;-44,20;-11,81;-5,0
01.02.2015;23:13:23.65;20,5;-39,08;-12,27;-5,0
01.02.2015;23:23:45.54;20,5;-14,36;-55,83;-5,5
01.02.2015;23:33:59.03;20,5;-2,56;-30,52;-5,5
01.02.2015;23:34:11.21;20,5;-39,79;-20,25;-5,5
01.02.2015;23:44:20.89;20,5;-85,83;-8,90;-5,5
01.02.2015;23:54:42.62;20,5;-24,02;-7,98;-6,0
01.02.2015;23:54:51.06;20,5;-41,78;-18,71;-6,0
02.02.2015;00:05:04.46;20,5;-46,05;-19,02;-6,0
02.02.2015;00:05:16.64;20,5;-38,23;-27,61;-6,0
02.02.2015;00:15:29.96;20,5;-20,61;-16,72;-6,0
02.02.2015;00:15:42.14;20,5;-9,66;-28,84;-6,0
02.02.2015;00:25:58.46;20,5;-29,13;-20,70;-6,0
02.02.2015;00:26:10.64;20,5;-26,29;-19,79;-6,0
02.02.2015;00:36:55.01;20,5;-40,36;-11,66;-6,0
02.02.2015;00:37:03.43;20,5;-37,23;-23,62;-6,0
02.02.2015;00:47:47.95;20,5;-27,43;-11,35;-6,0
02.02.2015;00:48:00.14;20,5;-26,44;-11,66;-6,0
02.02.2015;00:59:05.14;20,5;-55,99;-10,59;-6,5
02.02.2015;01:09:27.09;20,5;-54,57;-8,44;-6,5
02.02.2015;01:09:39.26;20,5;-2,42;-24,54;-6,5
02.02.2015;01:20:23.59;20,5;-8,95;-28,84;-6,5
02.02.2015;01:20:35.75;20,5;-41,21;-19,79;-6,5
02.02.2015;01:31:16.34;20,5;-33,82;-18,71;-6,5
02.02.2015;01:31:28.59;20,5;-34,25;-17,18;-6,5
02.02.2015;01:41:38.09;20,5;-38,80;-12,73;-6,5
02.02.2015;01:41:50.26;20,5;-34,67;-21,94;-6,0
02.02.2015;01:52:03.62;20,5;-47,18;-23,16;-6,5
02.02.2015;01:52:15.81;20,5;-38,52;-16,26;-6,5
02.02.2015;02:02:25.37;20,5;-28,99;-20,40;-6,5
02.02.2015;02:02:37.59;20,5;-34,67;-18,87;-6,5
02.02.2015;02:12:59.29;20,5;-26,72;-29,91;-6,5
02.02.2015;02:23:08.87;20,5;-42,35;-20,40;-6,5
02.02.2015;02:33:42.87;20,5;-34,39;-21,48;-6,5
02.02.2015;02:43:52.39;20,5;-32,26;-21,02;-6,5
02.02.2015;02:44:04.65;20,5;-27,43;-18,10;-6,5
02.02.2015;02:55:37.93;20,5;-34,39;-20,25;-6,5
02.02.2015;03:05:51.39;20,5;-31,41;-20,70;-6,5
02.02.2015;03:06:03.54;20,5;-33,96;-18,87;-6,5
02.02.2015;03:16:13.06;20,5;-27,85;-17,95;-6,5
02.02.2015;03:26:47.06;20,5;-28,85;-15,95;-6,5
02.02.2015;03:37:00.39;20,5;-29,98;-17,48;-7,0
02.02.2015;03:57:59.87;20,5;-38,94;-19,63;-7,0
02.02.2015;04:08:13.20;20,5;-43,06;-19,79;-7,0
02.02.2015;04:08:25.46;20,5;-47,04;-21,48;-6,5
02.02.2015;04:18:38.89;20,5;-69,20;0,45;-6,5
02.02.2015;04:29:13.06;20,5;-29,41;-13,50;-6,5
02.02.2015;04:30:59.46;20,5;-39,08;-9,82;-6,5
02.02.2015;04:31:11.65;20,5;-40,36;-21,16;-6,5
02.02.2015;04:41:55.17;20,5;-56,55;-24,84;-6,5
02.02.2015;04:42:03.56;20,5;-34,11;-23,47;-6,5
02.02.2015;04:52:44.15;20,5;-29,56;-25,77;-6,5
02.02.2015;05:03:49.21;20,5;-34,82;-16,88;-6,5
02.02.2015;05:14:33.59;20,5;-33,82;-17,64;-6,5
02.02.2015;05:14:45.78;20,5;-34,96;-18,25;-6,5
02.02.2015;05:25:06.09;20,5;-39,65;-11,35;-6,5
02.02.2015;05:25:18.26;20,5;-33,82;-20,09;-7,0
02.02.2015;05:35:58.85;20,5;-46,90;-22,70;-6,5
02.02.2015;05:36:11.09;20,5;-26,86;-19,33;-7,0
02.02.2015;05:47:03.81;20,5;-33,96;-19,02;-7,0
02.02.2015;05:57:44.39;20,5;-41,78;1,22;-7,0
02.02.2015;05:57:56.67;20,5;-25,87;-30,21;-6,5
02.02.2015;06:08:41.14;20,5;-38,37;-9,52;-7,0
02.02.2015;06:08:49.48;20,5;-50,73;5,63;-7,0
02.02.2015;06:17:00.84;20,5;-39,37;-16,41;-6,5
02.02.2015;06:37:48.23;20,5;-33,26;-16,56;-6,5
02.02.2015;06:37:56.65;20,5;-33,54;-15,80;-6,5
02.02.2015;06:48:09.93;20,5;-37,38;-17,18;-6,5
02.02.2015;06:58:31.81;20,5;-4,55;-32,05;-6,5
02.02.2015;06:58:40.23;20,5;-43,63;-42,33;-6,5
02.02.2015;07:08:53.56;20,5;-7,39;-24,23;-6,5
02.02.2015;07:09:05.81;20,5;-13,22;-1,69;-6,5
02.02.2015;07:19:15.34;20,5;-43,48;-14,88;-6,5
02.02.2015;07:19:27.51;20,5;-37,09;-13,50;-6,5
02.02.2015;07:29:49.43;20,5;-34,67;-18,87;-6,5
02.02.2015;07:39:58.89;20,5;-43,77;-0,92;-6,5
02.02.2015;07:40:07.29;20,5;-35,81;-7,37;-6,5
02.02.2015;08:03:38.06;20,5;-43,06;-37,42;-6,5
02.02.2015;08:13:51.46;20,5;-25,73;-8,44;-6,5
02.02.2015;08:13:59.89;20,5;-31,41;-10,28;-6,0
02.02.2015;08:24:13.18;20,5;-45,76;1,67;-6,0
02.02.2015;08:24:25.46;20,5;-43,34;-39,11;-5,5
02.02.2015;08:34:34.98;20,5;44,28;-5,68;-5,5
02.02.2015;08:34:43.39;20,5;74,09;2,74;-5,5
02.02.2015;08:44:56.62;20,5;-56,70;-10,43;-5,5
02.02.2015;08:45:08.89;20,5;-60,40;-39,73;-5,5
02.02.2015;08:55:22.20;20,5;-7,53;-17,34;-5,5
02.02.2015;09:05:56.17;20,5;-36,95;-30,67;-5,5
02.02.2015;09:16:09.51;20,5;-63,38;-36,04;-5,0
02.02.2015;09:16:21.68;20,5;-32,26;-3,38;-5,0
02.02.2015;09:26:43.54;20,5;-55,56;-9,66;-5,0
02.02.2015;09:36:53.07;20,5;-62,38;-33,59;-5,0
02.02.2015;09:49:02.10;20,5;-91,80;-55,98;99,0
02.02.2015;09:49:51.34;20,5;-43,48;-20,86;-4,5
02.02.2015;09:50:03.60;20,5;-71,77;3,35;-4,0
02.02.2015;10:00:13.10;20,5;-16,77;-27,30;-4,0
02.02.2015;10:10:34.84;20,5;-45,34;-7,83;-3,5
02.02.2015;10:10:47.01;20,5;-57,13;-33,59;-3,0
02.02.2015;10:21:15.39;20,5;-95,63;-45,86;-3,0
02.02.2015;10:21:23.84;20,5;-0,15;-16,56;-3,0
02.02.2015;10:32:43.25;20,5;-132,44;-20,70;-3,0
02.02.2015;10:32:55.43;20,5;-49,31;-106,74;-3,5
02.02.2015;10:43:11.87;20,5;-15,35;-26,53;-3,5
02.02.2015;10:54:04.71;20,5;46,98;-76,68;-3,0
02.02.2015;10:54:13.14;20,5;-80,86;-37,58;-3,0
02.02.2015;11:15:50.21;20,5;-73,33;-25,16;-2,5
02.02.2015;11:16:02.39;20,5;-55,84;19,66;-2,5
02.02.2015;11:26:26.95;20,5;-79,30;-14,57;-2,5
02.02.2015;11:32:08.46;20,5;-73,18;28,34;-2,0
02.02.2015;11:32:20.71;20,5;-48,46;-22,55;-2,0
02.02.2015;11:42:34.21;20,5;-41,64;-7,05;-2,0
02.02.2015;11:42:46.39;20,5;-96,20;23,92;-1,5
02.02.2015;11:52:59.75;20,5;-61,10;38,40;-1,5
02.02.2015;11:53:08.18;20,5;-8,39;-27,15;-1,5
02.02.2015;12:03:17.59;20,5;-71,77;46,63;-1,5
02.02.2015;12:03:25.98;20,5;-143,80;8,23;-1,0
02.02.2015;12:13:39.34;20,5;-96,77;36,88;-1,0
02.02.2015;12:34:38.98;20,5;-114,96;-2,00;-0,5
02.02.2015;12:44:52.42;20,5;-39,51;-14,27;-0,5
02.02.2015;12:45:00.84;20,5;-97,63;-9,36;-0,5
02.02.2015;12:55:10.45;20,5;-108,28;15,69;0,0
02.02.2015;12:55:22.64;20,5;-47,61;4,57;-0,5
02.02.2015;13:05:35.96;20,5;-83,27;-29,91;-0,5
02.02.2015;13:26:43.46;20,5;-35,38;-49,69;0,5
02.02.2015;13:26:55.64;20,5;34,48;67,50;0,5
02.02.2015;13:37:39.98;20,5;0,85;20,11;0,5
02.02.2015;13:48:32.76;20,5;-53,15;-20,86;0,5
02.02.2015;13:59:25.51;20,5;-45,48;6,40;0,5
02.02.2015;13:59:37.67;20,5;-84,84;-19,02;0,5
02.02.2015;14:10:30.51;20,5;96,08;-151,05;0,5
02.02.2015;14:41:31.09;20,5;-44,91;-9,05;0,5
02.02.2015;14:51:52.79;20,5;4,54;-23,93;0,5
02.02.2015;14:52:01.21;20,5;-57,13;-22,85;0,5
02.02.2015;14:58:39.89;20,5;-13,79;-18,56;0,5
02.02.2015;15:08:50.60;20,5;-100,75;6,70;0,5
02.02.2015;15:19:12.37;20,5;51,52;3,96;0,5
02.02.2015;15:29:46.29;20,5;-33,54;-4,60;0,5
02.02.2015;15:39:59.71;20,5;-72,62;-51,23;0,5
02.02.2015;15:40:11.89;20,5;-29,98;-49,38;0,5
02.02.2015;15:50:25.21;20,5;-42,63;-22,55;0,5
02.02.2015;15:50:37.40;20,5;-50,88;-17,64;1,0
02.02.2015;16:01:21.73;20,5;14,62;-8,90;0,5
02.02.2015;16:01:33.89;20,5;-1,28;-40,80;0,5
02.02.2015;16:12:14.43;20,5;-9,80;-38,19;0,5
02.02.2015;16:12:26.71;20,5;12,34;-43,09;1,0
02.02.2015;16:22:51.26;20,5;-43,77;-22,70;1,0
02.02.2015;16:23:01.21;20,5;-44,77;-20,55;1,0
02.02.2015;16:41:20.87;20,5;-41,35;-15,49;0,5
02.02.2015;16:51:44.64;20,5;-51,73;-43,09;0,5
02.02.2015;16:51:52.96;20,5;-46,05;-22,24;0,0
02.02.2015;17:02:14.81;20,5;-42,91;-27,45;0,0
02.02.2015;17:12:28.21;20,5;-25,87;-2,46;0,0
02.02.2015;17:12:40.40;20,5;-63,52;15,23;-0,5
02.02.2015;17:23:03.81;20,5;-33,40;-19,17;-1,0
02.02.2015;17:33:13.32;20,5;-45,62;-19,63;-1,0
02.02.2015;17:33:21.71;20,5;-39,79;-48,31;-1,0
02.02.2015;17:43:35.01;20,5;-18,34;-7,05;-1,0
02.02.2015;17:53:56.84;20,5;-50,59;32,30;-1,5
02.02.2015;17:54:09.01;20,5;-65,65;-65,95;-1,5
02.02.2015;18:04:22.34;20,5;-68,49;101,48;-1,5
02.02.2015;18:04:30.76;20,5;-31,69;38,85;-2,0
02.02.2015;18:14:44.09;20,5;-27,00;-46,32;-2,0
02.02.2015;18:14:56.37;20,5;-46,19;-70,55;-2,5
02.02.2015;18:25:18.50;20,5;-111,69;32,61;-2,5
02.02.2015;18:25:26.90;20,5;58,05;81,06;-3,0
02.02.2015;18:35:40.37;20,5;-51,73;1,98;-3,0
02.02.2015;18:46:02.07;20,5;-55,84;-34,05;-3,5
02.02.2015;18:46:14.39;20,5;-61,25;-45,24;-3,5
02.02.2015;18:56:27.64;20,5;-64,38;24,98;-4,0
02.02.2015;18:56:39.92;20,5;-53,43;-23,01;-4,0
02.02.2015;19:06:49.53;20,5;-32,97;-28,22;-4,0
02.02.2015;19:07:01.71;20,5;-29,41;6,55;-4,5
02.02.2015;19:17:15.09;20,5;-41,07;48,45;-4,5
02.02.2015;19:17:27.31;20,5;-8,53;-28,38;-4,5
02.02.2015;19:27:37.01;20,5;-9,66;-19,79;-4,5
02.02.2015;19:27:45.37;20,5;-7,96;-28,07;-4,5
02.02.2015;19:38:07.17;20,5;-14,21;-75,15;-4,5
02.02.2015;19:48:20.56;20,5;-56,70;-38,04;-5,0
02.02.2015;19:58:42.26;20,5;-95,21;-115,17;-5,0
02.02.2015;19:58:54.43;20,5;-47,18;-10,28;-5,0
02.02.2015;20:09:04.14;20,5;-19,33;-19,17;-5,0
02.02.2015;20:09:16.31;20,5;-36,09;-19,17;-5,0
02.02.2015;20:11:04.85;20,5;10,22;-24,54;-5,0
02.02.2015;20:11:17.14;20,5;-34,82;-9,66;-5,0
02.02.2015;20:21:30.40;20,5;-27,29;26,51;-5,0
02.02.2015;20:21:38.85;20,5;-25,30;-24,70;-5,0
02.02.2015;20:32:00.79;20,5;-55,56;-6,91;-5,0
02.02.2015;21:33:23.31;20,5;-52,72;-43,87;-5,0
03.02.2015;09:40:42.46;20,5;-65,94;-6,91;1,5
03.02.2015;09:40:54.76;20,5;-31,69;-6,14;1,5
03.02.2015;10:02:40.34;20,5;-21,60;-34,35;2,0
03.02.2015;10:06:50.67;20,5;-28,71;-7,21;2,0
03.02.2015;10:17:24.67;20,5;72,80;-127,90;2,0
03.02.2015;13:34:07.35;20,5;-47,89;-22,39;2,0
03.02.2015;13:34:19.56;20,5;-36,52;-26,84;2,0
03.02.2015;13:53:04.14;20,5;-38,37;-26,23;2,0
03.02.2015;13:53:12.57;20,5;-22,31;-20,40;2,0
03.02.2015;14:03:25.73;20,5;-13,65;-29,91;2,0
03.02.2015;14:03:38.00;20,5;-34,11;-19,33;2,5
03.02.2015;14:13:51.25;20,5;-24,02;-32,36;2,5
03.02.2015;14:14:03.50;20,5;-59,12;-28,53;2,5
03.02.2015;14:24:25.17;20,5;-42,35;-2,91;2,5
03.02.2015;14:34:34.73;20,5;-34,82;-33,13;2,5
03.02.2015;14:34:47.01;20,5;-35,24;-35,43;2,5
03.02.2015;14:45:00.46;20,5;-79,01;-8,13;2,5
03.02.2015;14:45:12.67;20,5;-49,59;-23,01;2,5
03.02.2015;14:55:25.98;20,5;-46,90;-30,98;2,5
03.02.2015;15:05:59.79;20,5;-42,49;-23,93;2,5
03.02.2015;15:16:09.34;20,5;-36,95;-24,70;2,5
03.02.2015;15:16:21.62;20,5;-44,20;-21,02;2,5
03.02.2015;15:17:16.25;20,5;195,71;-33,90;2,5
03.02.2015;15:17:28.54;20,5;44,13;-116,09;2,5
03.02.2015;15:27:41.84;20,5;-47,18;-24,08;2,5
03.02.2015;15:27:54.12;20,5;-42,49;-23,62;2,5
03.02.2015;15:38:15.84;20,5;-38,23;-23,93;2,5
03.02.2015;15:48:29.18;20,5;-56,84;-12,42;2,5
03.02.2015;15:48:37.60;20,5;-17,77;-37,88;2,5
03.02.2015;15:58:50.95;20,5;-46,33;-24,23;2,5
03.02.2015;16:09:24.92;20,5;-46,33;-23,01;2,5
03.02.2015;16:30:02.81;20,5;-27,43;-10,13;2,5
03.02.2015;16:30:11.23;20,5;-21,46;-39,73;2,5
03.02.2015;17:08:34.37;20,5;-70,63;-48,31;2,5
03.02.2015;17:08:46.54;20,5;-30,41;-22,85;2,5
03.02.2015;17:18:56.15;20,5;5,96;-36,96;2,5
03.02.2015;17:19:04.54;20,5;-87,96;-14,42;2,5
03.02.2015;17:29:14.06;20,5;-54,14;-16,26;2,5
03.02.2015;17:39:35.95;20,5;-47,04;-16,41;2,5
03.02.2015;17:50:09.89;20,5;-49,88;-7,52;2,5
03.02.2015;18:10:57.12;20,5;-53,01;-22,24;2,5
03.02.2015;18:21:15.60;20,5;-36,38;-40,64;2,5
03.02.2015;18:21:27.78;20,5;-42,91;-13,04;2,5
03.02.2015;18:35:12.34;20,5;-68,35;-30,83;2,5
03.02.2015;18:35:24.60;20,5;-14,92;-42,33;2,5
03.02.2015;18:40:45.70;20,5;-61,96;-6,60;2,5
03.02.2015;18:40:54.17;20,5;-49,73;-36,81;2,5
03.02.2015;18:54:39.79;20,5;-48,60;-32,82;2,5
03.02.2015;19:05:54.79;20,5;-37,80;7,46;2,5
03.02.2015;19:06:03.14;20,5;-53,15;-17,02;2,5
03.02.2015;19:16:37.68;20,5;-43,48;-11,05;2,5
03.02.2015;19:16:49.93;20,5;-65,51;-67,33;2,5
03.02.2015;19:27:03.12;20,5;-44,05;-9,52;2,5
03.02.2015;19:27:15.40;20,5;-38,94;-60,73;2,5
03.02.2015;19:37:25.03;20,5;-53,43;-17,64;2,0
03.02.2015;19:47:59.06;20,5;-62,52;-26,84;2,5
03.02.2015;19:58:08.56;20,5;-50,45;-20,25;2,0
03.02.2015;19:58:16.98;20,5;-45,34;-19,79;2,5
03.02.2015;20:09:09.73;20,5;-57,13;-22,85;2,5
03.02.2015;20:11:42.76;20,5;-45,05;-21,48;2,5
03.02.2015;20:22:06.85;20,5;-34,67;-28,22;2,5
03.02.2015;20:22:19.07;20,5;-56,70;-18,56;2,5
03.02.2015;20:32:32.37;20,5;-50,02;-21,16;2,5
03.02.2015;20:53:19.76;20,5;-57,98;-3,38;1,0
03.02.2015;20:53:31.95;20,5;-45,19;-38,49;0,5
03.02.2015;21:03:45.46;20,5;-35,95;-26,84;0,5
03.02.2015;21:14:07.20;20,5;-39,93;-24,70;0,0
03.02.2015;21:14:15.64;20,5;-45,90;-16,26;0,0
03.02.2015;21:25:00.09;20,5;-17,77;-15,80;0,0
03.02.2015;21:36:05.17;20,5;-44,20;-17,64;0,0
03.02.2015;21:46:58.45;20,5;-41,35;-9,52;-0,5
03.02.2015;21:47:10.70;20,5;-49,45;-35,89;-0,5
03.02.2015;21:57:38.90;20,5;-54,00;-7,37;-0,5
03.02.2015;21:57:47.29;20,5;-38,66;-5,22;-1,0
03.02.2015;22:08:09.17;20,5;-99,33;-3,07;-1,0
03.02.2015;22:18:22.37;20,5;-41,21;-27,15;-1,0
03.02.2015;22:18:34.67;20,5;-43,63;-14,73;-1,0
03.02.2015;22:28:51.07;20,5;-33,26;-47,23;-1,0
03.02.2015;22:29:03.29;20,5;-30,84;-15,03;-1,0
03.02.2015;22:49:38.35;20,5;-37,80;-12,73;-1,0
03.02.2015;23:00:00.09;20,5;-42,20;-19,94;-1,5
03.02.2015;23:00:08.54;20,5;-54,99;-10,74;-1,0
03.02.2015;23:30:08.07;20,5;-43,34;-18,56;-1,0
03.02.2015;23:30:20.26;20,5;-43,63;-18,56;-0,5
03.02.2015;23:40:33.61;20,5;-43,91;-14,11;-0,5
03.02.2015;23:40:45.81;20,5;-47,89;-19,02;-0,5
03.02.2015;23:50:55.37;20,5;-48,88;-13,50;-0,5
03.02.2015;23:51:03.78;20,5;-39,65;-15,19;-1,0
04.02.2015;09:27:43.20;20,5;-38,66;-17,18;-7,5
04.02.2015;09:27:55.39;20,5;-41,35;-16,26;-7,0
04.02.2015;09:38:08.70;20,5;-46,47;-9,97;-7,0
04.02.2015;09:38:20.89;20,5;-66,65;0,30;-7,0
04.02.2015;09:48:34.09;20,5;-22,88;-46,47;-7,0
04.02.2015;09:48:46.31;20,5;-51,45;-13,50;-7,0
04.02.2015;09:58:59.72;20,5;-46,05;-19,48;-7,0
04.02.2015;09:59:08.14;20,5;-39,65;-26,99;-6,5
04.02.2015;10:04:21.73;20,5;-92,51;-5,06;-6,5
04.02.2015;10:14:55.64;20,5;-68,63;-32,67;-6,5
04.02.2015;10:35:30.72;20,5;-63,23;-12,12;-6,5
04.02.2015;10:35:42.89;20,5;-47,18;-20,40;-6,5
04.02.2015;10:45:56.22;20,5;-57,70;-23,01;-6,5
04.02.2015;11:17:08.92;20,5;-52,72;-31,45;-6,5
04.02.2015;11:17:17.34;20,5;-41,49;-15,49;-6,5
04.02.2015;11:27:30.75;20,5;-70,34;-9,36;-6,5
